incident_id,incident_name,corrupted_asset_id,cve_id,description,implications,critical,cve_description,base_score,base_severity,attack_vector,attack_complexity,privileges_required,user_interaction,exploitability_score,impact_score,weakness_type,weakness_description,configuration_vulnerable,confidentiality,integrity,availability,,,,
161,Firmware Update Exploitation,98,CVE-2022-3007,Malicious firmware updates exploited for remote code execution.,System instability and unauthorized control.,1,"The vulnerability exists in Syska SW100 Smartwatch due to an improper implementation and/or configuration of Nordic Device Firmware Update (DFU) which is used for performing Over-The-Air (OTA) firmware updates on the Bluetooth Low Energy (BLE) devices. An unauthenticated attacker could exploit this vulnerability by setting arbitrary values to handle on the vulnerable device over Bluetooth.

Successful exploitation of this vulnerability could allow the attacker to perform firmware update, device reboot or data manipulation on the target device.
",8.1,HIGH,ADJACENT_NETWORK,LOW,NONE,NONE,2.8,5.2,Secondary,CWE-862,True,0,1,1,,,,
162,Physical Attack on Firmware Memory,98,CVE-2019-18618,Physical tampering disrupted firmware functionality.,Complete system unavailability or unpredictable behavior.,1,Incorrect access control in the firmware of Synaptics VFS75xx family fingerprint sensors that include external flash (all versions prior to 2019-11-15) allows a local administrator or physical attacker to compromise the confidentiality of sensor data via injection of an unverified partition table.,6,MEDIUM,LOCAL,LOW,HIGH,NONE,0.8,5.2,Primary,NVD-CWE-noinfo,True,1,1,0,,,,
162,Physical Attack on Firmware Memory,98,CVE-2019-18618,Physical tampering disrupted firmware functionality.,Complete system unavailability or unpredictable behavior.,1,Incorrect access control in the firmware of Synaptics VFS75xx family fingerprint sensors that include external flash (all versions prior to 2019-11-15) allows a local administrator or physical attacker to compromise the confidentiality of sensor data via injection of an unverified partition table.,6,MEDIUM,LOCAL,LOW,HIGH,NONE,0.8,5.2,Primary,NVD-CWE-noinfo,True,1,1,0,,,,
162,Physical Attack on Firmware Memory,98,CVE-2019-18618,Physical tampering disrupted firmware functionality.,Complete system unavailability or unpredictable behavior.,1,Incorrect access control in the firmware of Synaptics VFS75xx family fingerprint sensors that include external flash (all versions prior to 2019-11-15) allows a local administrator or physical attacker to compromise the confidentiality of sensor data via injection of an unverified partition table.,6,MEDIUM,LOCAL,LOW,HIGH,NONE,0.8,5.2,Primary,NVD-CWE-noinfo,True,1,1,0,,,,
162,Physical Attack on Firmware Memory,98,CVE-2019-18618,Physical tampering disrupted firmware functionality.,Complete system unavailability or unpredictable behavior.,1,Incorrect access control in the firmware of Synaptics VFS75xx family fingerprint sensors that include external flash (all versions prior to 2019-11-15) allows a local administrator or physical attacker to compromise the confidentiality of sensor data via injection of an unverified partition table.,6,MEDIUM,LOCAL,LOW,HIGH,NONE,0.8,5.2,Primary,NVD-CWE-noinfo,True,1,1,0,,,,
162,Physical Attack on Firmware Memory,98,CVE-2019-18618,Physical tampering disrupted firmware functionality.,Complete system unavailability or unpredictable behavior.,1,Incorrect access control in the firmware of Synaptics VFS75xx family fingerprint sensors that include external flash (all versions prior to 2019-11-15) allows a local administrator or physical attacker to compromise the confidentiality of sensor data via injection of an unverified partition table.,6,MEDIUM,LOCAL,LOW,HIGH,NONE,0.8,5.2,Primary,NVD-CWE-noinfo,True,1,1,0,,,,
163,Unauthorized Access to Firmware Controls,98,CVE-2019-18618,Gained unauthorized access to firmware settings.,Potential system sabotage or data breaches.,1,Incorrect access control in the firmware of Synaptics VFS75xx family fingerprint sensors that include external flash (all versions prior to 2019-11-15) allows a local administrator or physical attacker to compromise the confidentiality of sensor data via injection of an unverified partition table.,6,MEDIUM,LOCAL,LOW,HIGH,NONE,0.8,5.2,Primary,NVD-CWE-noinfo,True,1,1,0,,,,
163,Unauthorized Access to Firmware Controls,98,CVE-2019-18618,Gained unauthorized access to firmware settings.,Potential system sabotage or data breaches.,1,Incorrect access control in the firmware of Synaptics VFS75xx family fingerprint sensors that include external flash (all versions prior to 2019-11-15) allows a local administrator or physical attacker to compromise the confidentiality of sensor data via injection of an unverified partition table.,6,MEDIUM,LOCAL,LOW,HIGH,NONE,0.8,5.2,Primary,NVD-CWE-noinfo,True,1,1,0,,,,
163,Unauthorized Access to Firmware Controls,98,CVE-2019-18618,Gained unauthorized access to firmware settings.,Potential system sabotage or data breaches.,1,Incorrect access control in the firmware of Synaptics VFS75xx family fingerprint sensors that include external flash (all versions prior to 2019-11-15) allows a local administrator or physical attacker to compromise the confidentiality of sensor data via injection of an unverified partition table.,6,MEDIUM,LOCAL,LOW,HIGH,NONE,0.8,5.2,Primary,NVD-CWE-noinfo,True,1,1,0,,,,
163,Unauthorized Access to Firmware Controls,98,CVE-2019-18618,Gained unauthorized access to firmware settings.,Potential system sabotage or data breaches.,1,Incorrect access control in the firmware of Synaptics VFS75xx family fingerprint sensors that include external flash (all versions prior to 2019-11-15) allows a local administrator or physical attacker to compromise the confidentiality of sensor data via injection of an unverified partition table.,6,MEDIUM,LOCAL,LOW,HIGH,NONE,0.8,5.2,Primary,NVD-CWE-noinfo,True,1,1,0,,,,
163,Unauthorized Access to Firmware Controls,98,CVE-2019-18618,Gained unauthorized access to firmware settings.,Potential system sabotage or data breaches.,1,Incorrect access control in the firmware of Synaptics VFS75xx family fingerprint sensors that include external flash (all versions prior to 2019-11-15) allows a local administrator or physical attacker to compromise the confidentiality of sensor data via injection of an unverified partition table.,6,MEDIUM,LOCAL,LOW,HIGH,NONE,0.8,5.2,Primary,NVD-CWE-noinfo,True,1,1,0,,,,
164,Physical Tampering with State Monitoring,2,CVE-2024-9991,Physical interference altered operational state readings.,Misleading information could cause improper mode transitions.,1,,,,,,,,,,,,,,,,,,,
165,Unauthorized State Manipulation,2,CVE-2024-9834,Accessed and modified state data without authorization.,Unauthorized mode changes disrupting safety-critical operations.,1,Improper data protection on the ventilator's serial interface could allow an attacker to send and receive messages that result in unauthorized disclosure of information and/or have unintended impacts on device settings and performance.,9.3,CRITICAL,LOCAL,LOW,NONE,NONE,2.5,6,Secondary,CWE-319,False,1,1,1,,,,
166,Denial of Service on State Updates,2,CVE-2024-9472,"Flooded the state management system, halting updates.",Unavailability of real-time state information.,1,,,,,,,,,,,,,,,,,,,
167,Battery Data Integrity Attack,11,CVE-2020-1759,Tampered with battery information to mislead battery management systems.,Potential overcharging or underutilization of battery resources.,0,"A vulnerability was found in Red Hat Ceph Storage 4 and Red Hat Openshift Container Storage 4.2 where, A nonce reuse vulnerability was discovered in the secure mode of the messenger v2 protocol, which can allow an attacker to forge auth tags and potentially manipulate the data by leveraging the reuse of a nonce in a session. Messages encrypted using a reused nonce value are susceptible to serious confidentiality and integrity attacks.",6.4,MEDIUM,ADJACENT_NETWORK,HIGH,NONE,REQUIRED,1.2,5.2,Primary,CWE-323,True,1,1,0,,,,
167,Battery Data Integrity Attack,11,CVE-2020-1759,Tampered with battery information to mislead battery management systems.,Potential overcharging or underutilization of battery resources.,0,"A vulnerability was found in Red Hat Ceph Storage 4 and Red Hat Openshift Container Storage 4.2 where, A nonce reuse vulnerability was discovered in the secure mode of the messenger v2 protocol, which can allow an attacker to forge auth tags and potentially manipulate the data by leveraging the reuse of a nonce in a session. Messages encrypted using a reused nonce value are susceptible to serious confidentiality and integrity attacks.",6.4,MEDIUM,ADJACENT_NETWORK,HIGH,NONE,REQUIRED,1.2,5.2,Primary,CWE-323,True,1,1,0,,,,
168,Communication Hijack on Battery Information,11,CVE-2024-49806,Intercepted and modified battery information during transmission.,Inconsistent or misleading battery metrics affecting operations.,0,"IBM Security Verify Access Appliance 10.0.0 through 10.0.8 

contains hard-coded credentials, such as a password or cryptographic key, which it uses for its own inbound authentication, outbound communication to external components, or encryption of internal data.",9.4,CRITICAL,NETWORK,LOW,NONE,NONE,3.9,5.5,Primary,CWE-798,False,1,1,1,,,,
169,Buffer Overflow Exploit on Battery Service,11,CVE-2024-48986,Exploited input buffer vulnerability to inject malicious data.,System crashes or faulty battery data.,0,"An issue was discovered in MBed OS 6.16.0. Its hci parsing software dynamically determines the length of certain hci packets by reading a byte from its header. Certain events cause a callback, the logic for which allocates a buffer (the length of which is determined by looking up the event type in a table). The subsequent write operation, however, copies the amount of data specified in the packet header, which may lead to a buffer overflow. This bug is trivial to exploit for a denial of service but is not certain to suffice to bring the system down and can generally not be exploited further because the exploitable buffer is dynamically allocated.",7.5,HIGH,NETWORK,LOW,NONE,NONE,3.9,3.6,Primary,CWE-120,True,0,0,1,,,,
170,Injection of Malicious Control Signals,13,CVE-2024-48214,Injected malformed control signals to disrupt dynamikmodul operations.,Erratic or unsafe vehicle dynamics.,0,"KERUI HD 3MP 1080P Tuya Camera 1.0.4 has a command injection vulnerability in the module that connects to the local network via a QR code. This vulnerability allows an attacker to create a custom, unauthenticated QR code and abuse one of the parameters, either SSID or PASSWORD, in the JSON data contained within the QR code. By that, the attacker can execute arbitrary code on the camera.",8.4,HIGH,LOCAL,LOW,NONE,NONE,2.5,5.9,Secondary,CWE-77,False,1,1,1,,,,
171,Denial of Service on Control Signal Transmission,13,CVE-2024-41971,Flooded the control signal interface causing delays.,Loss of real-time control capabilities.,0,A low privileged remote attacker can overwrite an arbitrary file on the filesystem leading to a DoS and data loss.,8.1,HIGH,NETWORK,LOW,LOW,NONE,2.8,5.2,Primary,CWE-22,False,0,1,1,,,,
172,Unauthorized Access to Control Signals,13,CVE-2024-4205,Gained access to modify control signals without permissions.,Potential for dangerous vehicle behavior.,0,"The Premium Addons for Elementor plugin for WordPress is vulnerable to unauthorized access of data due to a missing capability check on the get_template_content() function in all versions up to, and including, 4.10.31. This makes it possible for authenticated attackers, with subscriber-level access and above, to retrieve Elementor template data.",4.3,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,1.4,Primary,CWE-862,True,1,0,0,,,,
